census_id,county_fips_code,year,aggrp,race,gender,population
6657,113,2016,40-44,native-am,female,10
6658,113,2016,40-44,other,male,25
6659,113,2016,40-44,other,female,44
6660,113,2016,45-49,white,male,2410
6661,113,2016,45-49,white,female,2675
6662,113,2016,45-49,black,male,917
6663,113,2016,45-49,black,female,1065
6664,113,2016,45-49,asia-pi,male,224
6665,113,2016,45-49,asia-pi,female,249
6666,113,2016,45-49,hisp-lt,male,254
6667,113,2016,45-49,hisp-lt,female,302
6668,113,2016,45-49,native-am,male,9
6669,113,2016,45-49,native-am,female,14
6670,113,2016,45-49,other,male,44
6671,113,2016,45-49,other,female,51
6672,113,2016,50-54,white,male,2959
6673,113,2016,50-54,white,female,3193
6674,113,2016,50-54,black,male,992
6675,113,2016,50-54,black,female,1195
6676,113,2016,50-54,asia-pi,male,197
6677,113,2016,50-54,asia-pi,female,203
6678,113,2016,50-54,hisp-lt,male,246
6679,113,2016,50-54,hisp-lt,female,247
6680,113,2016,50-54,native-am,male,10
6681,113,2016,50-54,native-am,female,15
6682,113,2016,50-54,other,male,42
6683,113,2016,50-54,other,female,44
6684,113,2016,55-59,white,male,3071
6685,113,2016,55-59,white,female,3206
6686,113,2016,55-59,black,male,903
6687,113,2016,55-59,black,female,1061
6688,113,2016,55-59,asia-pi,male,134
6689,113,2016,55-59,asia-pi,female,160
6690,113,2016,55-59,hisp-lt,male,167
6691,113,2016,55-59,hisp-lt,female,158
6692,113,2016,55-59,native-am,male,19
6693,113,2016,55-59,native-am,female,13
6694,113,2016,55-59,other,male,43
6695,113,2016,55-59,other,female,29
6696,113,2016,60-64,white,male,2628
6697,113,2016,60-64,white,female,2860
6698,113,2016,60-64,black,male,790
6699,113,2016,60-64,black,female,938
6700,113,2016,60-64,asia-pi,male,119
6701,113,2016,60-64,asia-pi,female,125
6702,113,2016,60-64,hisp-lt,male,115
6703,113,2016,60-64,hisp-lt,female,115
6704,113,2016,60-64,native-am,male,12
6705,113,2016,60-64,native-am,female,11
6706,113,2016,60-64,other,male,22
6707,113,2016,60-64,other,female,26
6708,113,2016,65+,white,male,6694
6709,113,2016,65+,white,female,8052
6710,113,2016,65+,black,male,1478
6711,113,2016,65+,black,female,1709
6712,113,2016,65+,asia-pi,male,169
6713,113,2016,65+,asia-pi,female,255
6714,113,2016,65+,hisp-lt,male,235
6715,113,2016,65+,hisp-lt,female,310
6716,113,2016,65+,native-am,male,27
6717,113,2016,65+,native-am,female,25
6718,113,2016,65+,other,male,43
6719,113,2016,65+,other,female,74
6720,115,2016,18-24,white,male,2951
6721,115,2016,18-24,white,female,3423
6722,115,2016,18-24,black,male,711
6723,115,2016,18-24,black,female,729
6724,115,2016,18-24,asia-pi,male,65
6725,115,2016,18-24,asia-pi,female,98
6726,115,2016,18-24,hisp-lt,male,682
6727,115,2016,18-24,hisp-lt,female,571
6728,115,2016,18-24,native-am,male,17
6729,115,2016,18-24,native-am,female,13
6730,115,2016,18-24,other,male,99
6731,115,2016,18-24,other,female,78
6732,115,2016,25-29,white,male,2085
6733,115,2016,25-29,white,female,2184
6734,115,2016,25-29,black,male,553
6735,115,2016,25-29,black,female,566
6736,115,2016,25-29,asia-pi,male,31
6737,115,2016,25-29,asia-pi,female,56
6738,115,2016,25-29,hisp-lt,male,555
6739,115,2016,25-29,hisp-lt,female,356
6740,115,2016,25-29,native-am,male,7
6741,115,2016,25-29,native-am,female,12
6742,115,2016,25-29,other,male,43
6743,115,2016,25-29,other,female,52
6744,115,2016,30-34,white,male,1818
6745,115,2016,30-34,white,female,1941
6746,115,2016,30-34,black,male,408
6747,115,2016,30-34,black,female,491
6748,115,2016,30-34,asia-pi,male,53
6749,115,2016,30-34,asia-pi,female,80
6750,115,2016,30-34,hisp-lt,male,473
6751,115,2016,30-34,hisp-lt,female,429
6752,115,2016,30-34,native-am,male,11
6753,115,2016,30-34,native-am,female,8
6754,115,2016,30-34,other,male,19
6755,115,2016,30-34,other,female,26
6756,115,2016,35-39,white,male,1886
6757,115,2016,35-39,white,female,1954
6758,115,2016,35-39,black,male,456
6759,115,2016,35-39,black,female,468
6760,115,2016,35-39,asia-pi,male,52
6761,115,2016,35-39,asia-pi,female,58
6762,115,2016,35-39,hisp-lt,male,529
6763,115,2016,35-39,hisp-lt,female,404
6764,115,2016,35-39,native-am,male,9
6765,115,2016,35-39,native-am,female,4
6766,115,2016,35-39,other,male,27
6767,115,2016,35-39,other,female,30
6768,115,2016,40-44,white,male,2092
6769,115,2016,40-44,white,female,2093
6770,115,2016,40-44,black,male,387
6771,115,2016,40-44,black,female,431
6772,115,2016,40-44,asia-pi,male,56
6773,115,2016,40-44,asia-pi,female,57
6774,115,2016,40-44,hisp-lt,male,429
6775,115,2016,40-44,hisp-lt,female,267
6776,115,2016,40-44,native-am,male,4
6777,115,2016,40-44,native-am,female,6
6778,115,2016,40-44,other,male,19
6779,115,2016,40-44,other,female,16
6780,115,2016,45-49,white,male,2282
6781,115,2016,45-49,white,female,2342
6782,115,2016,45-49,black,male,369
6783,115,2016,45-49,black,female,437
6784,115,2016,45-49,asia-pi,male,48
6785,115,2016,45-49,asia-pi,female,46
6786,115,2016,45-49,hisp-lt,male,296
6787,115,2016,45-49,hisp-lt,female,254
6788,115,2016,45-49,native-am,male,5
6789,115,2016,45-49,native-am,female,7
6790,115,2016,45-49,other,male,13
6791,115,2016,45-49,other,female,18
6792,115,2016,50-54,white,male,2381
6793,115,2016,50-54,white,female,2620
6794,115,2016,50-54,black,male,381
6795,115,2016,50-54,black,female,443
6796,115,2016,50-54,asia-pi,male,42
6797,115,2016,50-54,asia-pi,female,53
6798,115,2016,50-54,hisp-lt,male,233
6799,115,2016,50-54,hisp-lt,female,188
6800,115,2016,50-54,native-am,male,10
6801,115,2016,50-54,native-am,female,10
6802,115,2016,50-54,other,male,16
6803,115,2016,50-54,other,female,30
6804,115,2016,55-59,white,male,2445
6805,115,2016,55-59,white,female,2614
6806,115,2016,55-59,black,male,406
6807,115,2016,55-59,black,female,453
6808,115,2016,55-59,asia-pi,male,42
6809,115,2016,55-59,asia-pi,female,49
6810,115,2016,55-59,hisp-lt,male,171
6811,115,2016,55-59,hisp-lt,female,118
6812,115,2016,55-59,native-am,male,11
6813,115,2016,55-59,native-am,female,10
6814,115,2016,55-59,other,male,21
6815,115,2016,55-59,other,female,14
6816,115,2016,60-64,white,male,2274
6817,115,2016,60-64,white,female,2497
6818,115,2016,60-64,black,male,317
6819,115,2016,60-64,black,female,398
6820,115,2016,60-64,asia-pi,male,32
6821,115,2016,60-64,asia-pi,female,39
6822,115,2016,60-64,hisp-lt,male,90
6823,115,2016,60-64,hisp-lt,female,70
6824,115,2016,60-64,native-am,male,10
6825,115,2016,60-64,native-am,female,8
6826,115,2016,60-64,other,male,28
6827,115,2016,60-64,other,female,20
6828,115,2016,65+,white,male,5833
6829,115,2016,65+,white,female,7625
6830,115,2016,65+,black,male,612
6831,115,2016,65+,black,female,936
6832,115,2016,65+,asia-pi,male,56
6833,115,2016,65+,asia-pi,female,78
6834,115,2016,65+,hisp-lt,male,130
6835,115,2016,65+,hisp-lt,female,139
6836,115,2016,65+,native-am,male,18
6837,115,2016,65+,native-am,female,20
6838,115,2016,65+,other,male,41
6839,115,2016,65+,other,female,46
6840,117,2016,18-24,white,male,6746
6841,117,2016,18-24,white,female,6387
6842,117,2016,18-24,black,male,318
6843,117,2016,18-24,black,female,288
6844,117,2016,18-24,asia-pi,male,529
6845,117,2016,18-24,asia-pi,female,528
6846,117,2016,18-24,hisp-lt,male,1113
6847,117,2016,18-24,hisp-lt,female,896
6848,117,2016,18-24,native-am,male,29
6849,117,2016,18-24,native-am,female,29
6850,117,2016,18-24,other,male,148
6851,117,2016,18-24,other,female,135
6852,117,2016,25-29,white,male,3198
6853,117,2016,25-29,white,female,3253
6854,117,2016,25-29,black,male,203
6855,117,2016,25-29,black,female,188
6856,117,2016,25-29,asia-pi,male,285
6857,117,2016,25-29,asia-pi,female,506
6858,117,2016,25-29,hisp-lt,male,639
6859,117,2016,25-29,hisp-lt,female,529
6860,117,2016,25-29,native-am,male,16
6861,117,2016,25-29,native-am,female,10
6862,117,2016,25-29,other,male,71
6863,117,2016,25-29,other,female,59
6864,117,2016,30-34,white,male,3879
6865,117,2016,30-34,white,female,4222
6866,117,2016,30-34,black,male,203
6867,117,2016,30-34,black,female,247
6868,117,2016,30-34,asia-pi,male,882
6869,117,2016,30-34,asia-pi,female,1501
6870,117,2016,30-34,hisp-lt,male,982
6871,117,2016,30-34,hisp-lt,female,749
6872,117,2016,30-34,native-am,male,14
6873,117,2016,30-34,native-am,female,12
6874,117,2016,30-34,other,male,54
6875,117,2016,30-34,other,female,74
6876,117,2016,35-39,white,male,4704
6877,117,2016,35-39,white,female,5261
6878,117,2016,35-39,black,male,307
6879,117,2016,35-39,black,female,367
6880,117,2016,35-39,asia-pi,male,1786
6881,117,2016,35-39,asia-pi,female,2156
6882,117,2016,35-39,hisp-lt,male,904
6883,117,2016,35-39,hisp-lt,female,952
6884,117,2016,35-39,native-am,male,24
6885,117,2016,35-39,native-am,female,18
6886,117,2016,35-39,other,male,77
6887,117,2016,35-39,other,female,70
6888,117,2016,40-44,white,male,6018
6889,117,2016,40-44,white,female,6230
6890,117,2016,40-44,black,male,379
6891,117,2016,40-44,black,female,391
6892,117,2016,40-44,asia-pi,male,2216
6893,117,2016,40-44,asia-pi,female,1716
6894,117,2016,40-44,hisp-lt,male,856
6895,117,2016,40-44,hisp-lt,female,898
6896,117,2016,40-44,native-am,male,25
6897,117,2016,40-44,native-am,female,28
6898,117,2016,40-44,other,male,78
6899,117,2016,40-44,other,female,91
6900,117,2016,45-49,white,male,7657
6901,117,2016,45-49,white,female,7776
6902,117,2016,45-49,black,male,338
6903,117,2016,45-49,black,female,334
6904,117,2016,45-49,asia-pi,male,1262
6905,117,2016,45-49,asia-pi,female,848
6906,117,2016,45-49,hisp-lt,male,810
6907,117,2016,45-49,hisp-lt,female,728
6908,117,2016,45-49,native-am,male,24
6909,117,2016,45-49,native-am,female,20
6910,117,2016,45-49,other,male,84
6911,117,2016,45-49,other,female,76
6912,117,2016,50-54,white,male,7178
6913,117,2016,50-54,white,female,6944
6914,117,2016,50-54,black,male,304
6915,117,2016,50-54,black,female,281
6916,117,2016,50-54,asia-pi,male,539
6917,117,2016,50-54,asia-pi,female,466
6918,117,2016,50-54,hisp-lt,male,567
6919,117,2016,50-54,hisp-lt,female,585
6920,117,2016,50-54,native-am,male,20
6921,117,2016,50-54,native-am,female,19
6922,117,2016,50-54,other,male,60
6923,117,2016,50-54,other,female,56
6924,117,2016,55-59,white,male,5708
6925,117,2016,55-59,white,female,5548
6926,117,2016,55-59,black,male,159
6927,117,2016,55-59,black,female,181
6928,117,2016,55-59,asia-pi,male,360
6929,117,2016,55-59,asia-pi,female,383
6930,117,2016,55-59,hisp-lt,male,399
6931,117,2016,55-59,hisp-lt,female,350
6932,117,2016,55-59,native-am,male,26
6933,117,2016,55-59,native-am,female,16
6934,117,2016,55-59,other,male,43
6935,117,2016,55-59,other,female,43
6936,117,2016,60-64,white,male,4102
6937,117,2016,60-64,white,female,4316
6938,117,2016,60-64,black,male,124
6939,117,2016,60-64,black,female,154
6940,117,2016,60-64,asia-pi,male,222
6941,117,2016,60-64,asia-pi,female,325
6942,117,2016,60-64,hisp-lt,male,235
6943,117,2016,60-64,hisp-lt,female,226
6944,117,2016,60-64,native-am,male,14
6945,117,2016,60-64,native-am,female,12
6946,117,2016,60-64,other,male,38
6947,117,2016,60-64,other,female,36
6948,117,2016,65+,white,male,9880
6949,117,2016,65+,white,female,12025
6950,117,2016,65+,black,male,223
6951,117,2016,65+,black,female,251
6952,117,2016,65+,asia-pi,male,672
6953,117,2016,65+,asia-pi,female,734
6954,117,2016,65+,hisp-lt,male,378
6955,117,2016,65+,hisp-lt,female,523
6956,117,2016,65+,native-am,male,38
6957,117,2016,65+,native-am,female,34
6958,117,2016,65+,other,male,61
6959,117,2016,65+,other,female,87
6960,119,2016,18-24,white,male,825
6961,119,2016,18-24,white,female,771
6962,119,2016,18-24,black,male,130
6963,119,2016,18-24,black,female,139
6964,119,2016,18-24,asia-pi,male,13
6965,119,2016,18-24,asia-pi,female,16
6966,119,2016,18-24,hisp-lt,male,82
6967,119,2016,18-24,hisp-lt,female,49
6968,119,2016,18-24,native-am,male,0
6969,119,2016,18-24,native-am,female,1
6970,119,2016,18-24,other,male,18
6971,119,2016,18-24,other,female,22
6972,119,2016,25-29,white,male,570
6973,119,2016,25-29,white,female,601
6974,119,2016,25-29,black,male,77
6975,119,2016,25-29,black,female,79
6976,119,2016,25-29,asia-pi,male,4
6977,119,2016,25-29,asia-pi,female,19
6978,119,2016,25-29,hisp-lt,male,45
6979,119,2016,25-29,hisp-lt,female,28
6980,119,2016,25-29,native-am,male,1
6981,119,2016,25-29,native-am,female,3
6982,119,2016,25-29,other,male,7
6983,119,2016,25-29,other,female,4
6984,119,2016,30-34,white,male,476
6985,119,2016,30-34,white,female,485
6986,119,2016,30-34,black,male,70
6987,119,2016,30-34,black,female,60
6988,119,2016,30-34,asia-pi,male,5
6989,119,2016,30-34,asia-pi,female,4
6990,119,2016,30-34,hisp-lt,male,63
6991,119,2016,30-34,hisp-lt,female,25
6992,119,2016,30-34,native-am,male,1
6993,119,2016,30-34,native-am,female,2
6994,119,2016,30-34,other,male,6
6995,119,2016,30-34,other,female,4
6996,119,2016,35-39,white,male,501
6997,119,2016,35-39,white,female,468
6998,119,2016,35-39,black,male,57
6999,119,2016,35-39,black,female,64
7000,119,2016,35-39,asia-pi,male,7
7001,119,2016,35-39,asia-pi,female,5
7002,119,2016,35-39,hisp-lt,male,43
7003,119,2016,35-39,hisp-lt,female,45
7004,119,2016,35-39,native-am,male,4
7005,119,2016,35-39,native-am,female,1
7006,119,2016,35-39,other,male,4
7007,119,2016,35-39,other,female,8
7008,119,2016,40-44,white,male,496
7009,119,2016,40-44,white,female,536
7010,119,2016,40-44,black,male,59
7011,119,2016,40-44,black,female,58
7012,119,2016,40-44,asia-pi,male,3
7013,119,2016,40-44,asia-pi,female,10
7014,119,2016,40-44,hisp-lt,male,23
7015,119,2016,40-44,hisp-lt,female,17
7016,119,2016,40-44,native-am,male,5
7017,119,2016,40-44,native-am,female,1
7018,119,2016,40-44,other,male,3
7019,119,2016,40-44,other,female,3
7020,119,2016,45-49,white,male,633
7021,119,2016,45-49,white,female,657
7022,119,2016,45-49,black,male,64
7023,119,2016,45-49,black,female,56
7024,119,2016,45-49,asia-pi,male,9
7025,119,2016,45-49,asia-pi,female,5
7026,119,2016,45-49,hisp-lt,male,31
7027,119,2016,45-49,hisp-lt,female,18
7028,119,2016,45-49,native-am,male,1
7029,119,2016,45-49,native-am,female,0
7030,119,2016,45-49,other,male,3
7031,119,2016,45-49,other,female,5
7032,119,2016,50-54,white,male,648
7033,119,2016,50-54,white,female,689
7034,119,2016,50-54,black,male,48
7035,119,2016,50-54,black,female,54
7036,119,2016,50-54,asia-pi,male,8
7037,119,2016,50-54,asia-pi,female,8
7038,119,2016,50-54,hisp-lt,male,11
7039,119,2016,50-54,hisp-lt,female,15
7040,119,2016,50-54,native-am,male,1
7041,119,2016,50-54,native-am,female,2
7042,119,2016,50-54,other,male,6
7043,119,2016,50-54,other,female,5
7044,119,2016,55-59,white,male,731
7045,119,2016,55-59,white,female,660
7046,119,2016,55-59,black,male,49
7047,119,2016,55-59,black,female,56
7048,119,2016,55-59,asia-pi,male,8
7049,119,2016,55-59,asia-pi,female,13
7050,119,2016,55-59,hisp-lt,male,21
7051,119,2016,55-59,hisp-lt,female,14
7052,119,2016,55-59,native-am,male,5
7053,119,2016,55-59,native-am,female,2
7054,119,2016,55-59,other,male,3
7055,119,2016,55-59,other,female,4
7056,119,2016,60-64,white,male,623
7057,119,2016,60-64,white,female,686
7058,119,2016,60-64,black,male,49
7059,119,2016,60-64,black,female,59
7060,119,2016,60-64,asia-pi,male,1
7061,119,2016,60-64,asia-pi,female,15
7062,119,2016,60-64,hisp-lt,male,17
7063,119,2016,60-64,hisp-lt,female,13
7064,119,2016,60-64,native-am,male,2
7065,119,2016,60-64,native-am,female,0
7066,119,2016,60-64,other,male,6
7067,119,2016,60-64,other,female,13
7068,119,2016,65+,white,male,1677
7069,119,2016,65+,white,female,2198
7070,119,2016,65+,black,male,84
7071,119,2016,65+,black,female,142
7072,119,2016,65+,asia-pi,male,30
7073,119,2016,65+,asia-pi,female,12
7074,119,2016,65+,hisp-lt,male,25
7075,119,2016,65+,hisp-lt,female,36
7076,119,2016,65+,native-am,male,3
7077,119,2016,65+,native-am,female,10
7078,119,2016,65+,other,male,14
7079,119,2016,65+,other,female,15
7080,121,2016,18-24,white,male,18738
7081,121,2016,18-24,white,female,16699
7082,121,2016,18-24,black,male,22820
7083,121,2016,18-24,black,female,25160
7084,121,2016,18-24,asia-pi,male,4742
7085,121,2016,18-24,asia-pi,female,3640
7086,121,2016,18-24,hisp-lt,male,4168
7087,121,2016,18-24,hisp-lt,female,3710
7088,121,2016,18-24,native-am,male,82
7089,121,2016,18-24,native-am,female,82
7090,121,2016,18-24,other,male,1135
7091,121,2016,18-24,other,female,1159
7092,121,2016,25-29,white,male,17865
7093,121,2016,25-29,white,female,17089
7094,121,2016,25-29,black,male,17500
7095,121,2016,25-29,black,female,20008
7096,121,2016,25-29,asia-pi,male,3427
7097,121,2016,25-29,asia-pi,female,3516
7098,121,2016,25-29,hisp-lt,male,3393
7099,121,2016,25-29,hisp-lt,female,3084
7100,121,2016,25-29,native-am,male,105
7101,121,2016,25-29,native-am,female,105
7102,121,2016,25-29,other,male,764
7103,121,2016,25-29,other,female,1025
7104,121,2016,30-34,white,male,15920
7105,121,2016,30-34,white,female,15398
7106,121,2016,30-34,black,male,15476
7107,121,2016,30-34,black,female,19033
7108,121,2016,30-34,asia-pi,male,4226
7109,121,2016,30-34,asia-pi,female,3721
7110,121,2016,30-34,hisp-lt,male,3435
7111,121,2016,30-34,hisp-lt,female,3079
7112,121,2016,30-34,native-am,male,81
7113,121,2016,30-34,native-am,female,87
7114,121,2016,30-34,other,male,568
7115,121,2016,30-34,other,female,748
7116,121,2016,35-39,white,male,14338
7117,121,2016,35-39,white,female,13281
7118,121,2016,35-39,black,male,14871
7119,121,2016,35-39,black,female,18893
7120,121,2016,35-39,asia-pi,male,3326
7121,121,2016,35-39,asia-pi,female,3409
7122,121,2016,35-39,hisp-lt,male,3341
7123,121,2016,35-39,hisp-lt,female,2915
7124,121,2016,35-39,native-am,male,82
7125,121,2016,35-39,native-am,female,67
7126,121,2016,35-39,other,male,470
7127,121,2016,35-39,other,female,713
7128,121,2016,40-44,white,male,14397
7129,121,2016,40-44,white,female,13623
7130,121,2016,40-44,black,male,13183
7131,121,2016,40-44,black,female,17183
7132,121,2016,40-44,asia-pi,male,3200
7133,121,2016,40-44,asia-pi,female,3493
7134,121,2016,40-44,hisp-lt,male,3166
7135,121,2016,40-44,hisp-lt,female,2819
7136,121,2016,40-44,native-am,male,55
7137,121,2016,40-44,native-am,female,58
7138,121,2016,40-44,other,male,477
7139,121,2016,40-44,other,female,545
7140,121,2016,45-49,white,male,17513
7141,121,2016,45-49,white,female,16080
7142,121,2016,45-49,black,male,13340
7143,121,2016,45-49,black,female,15384
7144,121,2016,45-49,asia-pi,male,2860
7145,121,2016,45-49,asia-pi,female,2859
7146,121,2016,45-49,hisp-lt,male,2662
7147,121,2016,45-49,hisp-lt,female,2279
7148,121,2016,45-49,native-am,male,57
7149,121,2016,45-49,native-am,female,56
7150,121,2016,45-49,other,male,427
7151,121,2016,45-49,other,female,452
7152,121,2016,50-54,white,male,17067
7153,121,2016,50-54,white,female,15900
7154,121,2016,50-54,black,male,12435
7155,121,2016,50-54,black,female,14857
7156,121,2016,50-54,asia-pi,male,2153
7157,121,2016,50-54,asia-pi,female,2208
7158,121,2016,50-54,hisp-lt,male,1936
7159,121,2016,50-54,hisp-lt,female,1636
7160,121,2016,50-54,native-am,male,52
7161,121,2016,50-54,native-am,female,54
7162,121,2016,50-54,other,male,303
7163,121,2016,50-54,other,female,439
7164,121,2016,55-59,white,male,15786
7165,121,2016,55-59,white,female,15230
7166,121,2016,55-59,black,male,11099
7167,121,2016,55-59,black,female,13867
7168,121,2016,55-59,asia-pi,male,1506
7169,121,2016,55-59,asia-pi,female,1499
7170,121,2016,55-59,hisp-lt,male,1311
7171,121,2016,55-59,hisp-lt,female,1293
7172,121,2016,55-59,native-am,male,61
7173,121,2016,55-59,native-am,female,46
7174,121,2016,55-59,other,male,239
7175,121,2016,55-59,other,female,340
7176,121,2016,60-64,white,male,12255
7177,121,2016,60-64,white,female,12614
7178,121,2016,60-64,black,male,9127
7179,121,2016,60-64,black,female,12591
7180,121,2016,60-64,asia-pi,male,985
7181,121,2016,60-64,asia-pi,female,1180
7182,121,2016,60-64,hisp-lt,male,840
7183,121,2016,60-64,hisp-lt,female,850
7184,121,2016,60-64,native-am,male,23
7185,121,2016,60-64,native-am,female,58
